case_id,eye_id,mode,wavelength_nm,source_demand_D,source_distance_mm,effective_focal_length_mm,axial_length_mm,image_index,reduced_retina_distance_mm,target_diameter_mm,pupil_diameter_mm,external_lens_power_D,external_lens_vertex_distance_mm,conservative_source_diameter_mm,source_mapping_coefficient,pupil_mapping_coefficient,input_sha256
childm6y_baseline_f16p7_a23_p5_d80_x0_8216bc2251,child_6y,baseline,650,80,12.5,16.699999999999999,23,1.3359999999999999,17.21556886227545,6,5,0,12,9.24444155167925,-1.3772455089820359,1.3463731220194342,8216bc22515d90200ee0f722477550eda9d3e3710c863b3885d7d323c7d3b78d
childm6y_baseline_f16p7_a23_p5_d90_x0_e485b5bebc,child_6y,baseline,650,90,11.111111111111111,16.699999999999999,23,1.3359999999999999,17.21556886227545,6,5,0,12,8.7728369348259996,-1.5494011976047903,1.5185288106421886,e485b5bebc4fc3869ea6da190728e949e72bcd0c2e0ea4c7e6490cc7e0f04728
childm6y_baseline_f16p7_a23_p5_d100_x0_0da208ddae,child_6y,baseline,650,100,10,16.699999999999999,23,1.3359999999999999,17.21556886227545,6,5,0,12,8.3955532413434,-1.721556886227545,1.6906844992649432,0da208ddae9a4d80062876755d85b3ccd05e452ea5050e1831d74a2e96ca8d40
childm6y_baseline_f16p7_a23_p5_d110_x0_b31b8c042d,child_6y,baseline,650,110,9.0909090909090917,16.699999999999999,23,1.3359999999999999,17.21556886227545,6,5,0,12,8.0868665830394555,-1.8937125748502992,1.8628401878876975,b31b8c042d2fada745de5ff54793863eeeb907d1ad1def6c14c4d3920c511285
childm6y_baseline_f16p7_a23_p5_d120_x0_d1c0ac0226,child_6y,baseline,650,120,8.3333333333333339,16.699999999999999,23,1.3359999999999999,17.21556886227545,6,5,0,12,7.8296277011194997,-2.0658682634730541,2.0349958765104521,d1c0ac02262b548228cfa6669630920146b021851c857fe7a71a5f681a41f43e
adultm18y_baseline_f12p8_a23p6_p2_d60_x0_59ce27266d,adult_18y,baseline,650,60,16.666666666666668,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,6.9438559322033884,-1.0598802395209583,0.67982784431137722,59ce27266dfc1111dd8b77e290adf1ae5fcf1c67fd3f592ebe3d9cb19f9ee2d1
adultm18y_baseline_f12p8_a23p6_p2_d70_x0_262f70f69c,adult_18y,baseline,650,70,14.285714285714286,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,6.2375907990314765,-1.2365269461077846,0.85647455089820357,262f70f69cd5842bb8716c66a308332bdaaeb7a51aea50c88b8caa872930b20a
adultm18y_baseline_f12p8_a23p6_p2_d80_x0_2ca92bbf06,adult_18y,baseline,650,80,12.5,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,5.7078919491525415,-1.4131736526946108,1.0331212574850297,2ca92bbf068b07b6b2bca165502d6ea4b2226ac31f2d7713f062fccb415a195a
adultm18y_baseline_f12p8_a23p6_p2_d90_x0_ecaebaa104,adult_18y,baseline,650,90,11.111111111111111,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,5.2959039548022613,-1.5898203592814371,1.2097679640718562,ecaebaa104612da556524a76236e944dd1cf6bdc3f4c87f0670ac3c96be47cb0
adultm18y_baseline_f12p8_a23p6_p2_d100_x0_af444f2e39,adult_18y,baseline,650,100,10,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,4.9663135593220336,-1.7664670658682637,1.3864146706586826,af444f2e39614a69f36ca5f32fc6ba01de99cbe49ce3aa004f5275885192734a
adultm18y_baseline_f12p8_a23p6_p2_d110_x0_b3670b26f7,adult_18y,baseline,650,110,9.0909090909090917,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,4.6966486902927578,-1.94311377245509,1.5630613772455091,b3670b26f726ecc772da1909c9e4a8a81b329393510b02f94fae929264397eb0
adultm18y_baseline_f12p8_a23p6_p2_d120_x0_97c2e00c82,adult_18y,baseline,650,120,8.3333333333333339,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,4.4719279661016946,-2.1197604790419162,1.7397080838323353,97c2e00c82fd1bc06370e83a3ed1a4823715eaad033d3445c5bed784ee887de7
adultm18y_baseline_f12p8_a23p6_p3_d60_x0_8514a73335,adult_18y,baseline,650,60,16.666666666666668,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,7.5852754237288105,-1.0598802395209583,0.67982784431137722,8514a7333594c85e4dae53e818dc5f6fc119541cb1379aec71bc8b2176bfcf9f
adultm18y_baseline_f12p8_a23p6_p3_d70_x0_f7aba60963,adult_18y,baseline,650,70,14.285714285714286,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,6.9302360774818395,-1.2365269461077846,0.85647455089820357,f7aba609638fd5707079344a5d2925effecc1504cb3e22958b689b5880a35917
adultm18y_baseline_f12p8_a23p6_p3_d80_x0_a533f63bb6,adult_18y,baseline,650,80,12.5,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,6.438956567796609,-1.4131736526946108,1.0331212574850297,a533f63bb67cce7dbc68a991b3172b192d3d6c63f7c8e73977b8d730e9ab3294
adultm18y_baseline_f12p8_a23p6_p3_d90_x0_9f78d0b872,adult_18y,baseline,650,90,11.111111111111111,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,6.0568502824858763,-1.5898203592814371,1.2097679640718562,9f78d0b872bceb4986953a41a9a4a9ffc98e20b51c4feb2d73957dc36f842fb7
adultm18y_baseline_f12p8_a23p6_p3_d100_x0_295f8c3603,adult_18y,baseline,650,100,10,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,5.7511652542372875,-1.7664670658682637,1.3864146706586826,295f8c360342a3be048ab16318416ab03916fc33ee9bdf9eefa6f8b52cc09ed3
adultm18y_baseline_f12p8_a23p6_p3_d110_x0_6e7ff68ab8,adult_18y,baseline,650,110,9.0909090909090917,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,5.5010593220338979,-1.94311377245509,1.5630613772455091,6e7ff68ab8bae05b027fb624be3881a8c985232b56ce50f4aea7d784eb51edee
adultm18y_baseline_f12p8_a23p6_p3_d120_x0_92ff5ca0ed,adult_18y,baseline,650,120,8.3333333333333339,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,5.2926377118644075,-2.1197604790419162,1.7397080838323353,92ff5ca0edd3baf55976bb3fe841ca6e5fea5ebd7d904f356341db087a722498
adultm18y_baseline_f12p8_a23p6_p4_d60_x0_e964c7243c,adult_18y,baseline,650,60,16.666666666666668,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,8.226694915254237,-1.0598802395209583,0.67982784431137722,e964c7243c4ed1f77a8f42bea6230b71700703f47c6366fe963b7e726a23f7d0
adultm18y_baseline_f12p8_a23p6_p4_d70_x0_88d0dfbd8d,adult_18y,baseline,650,70,14.285714285714286,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,7.6228813559322024,-1.2365269461077846,0.85647455089820357,88d0dfbd8d06244da487c09493e0defe0514243b8784c8a5beb793805018f165
adultm18y_baseline_f12p8_a23p6_p4_d80_x0_876105a956,adult_18y,baseline,650,80,12.5,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,7.1700211864406773,-1.4131736526946108,1.0331212574850297,876105a956379ced6267605a125a50e83df2e3bdb59c147d76fcfcc65867c559
adultm18y_baseline_f12p8_a23p6_p4_d90_x0_a2796db11b,adult_18y,baseline,650,90,11.111111111111111,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,6.8177966101694913,-1.5898203592814371,1.2097679640718562,a2796db11ba5464d342b4454e5cff14b22765a07a2f19eb6c2029b8a28a4b1b6
adultm18y_baseline_f12p8_a23p6_p4_d100_x0_ffedc2350c,adult_18y,baseline,650,100,10,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,6.5360169491525406,-1.7664670658682637,1.3864146706586826,ffedc2350c9af924db90b569a89bf20894091f59c32ecbb2a9ca5cbbfc360860
adultm18y_baseline_f12p8_a23p6_p4_d110_x0_943068ce12,adult_18y,baseline,650,110,9.0909090909090917,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,6.3054699537750372,-1.94311377245509,1.5630613772455091,943068ce12108c18aba51cae5dab04a2a24b4d303f1acbc95cbef39f698c1ac3
adultm18y_baseline_f12p8_a23p6_p4_d120_x0_27e9725fe9,adult_18y,baseline,650,120,8.3333333333333339,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,6.1133474576271185,-2.1197604790419162,1.7397080838323353,27e9725fe9a7621e4196eaefc0bac644f6cf2b47c7e58035f5b7c819e883c0bb
adultm18y_baseline_f12p8_a23p6_p5_d60_x0_d50d95a20c,adult_18y,baseline,650,60,16.666666666666668,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,8.8681144067796591,-1.0598802395209583,0.67982784431137722,d50d95a20c3757d63b8e5063278fefa5b4b64dd3a4151dbc62c293718021f9be
adultm18y_baseline_f12p8_a23p6_p5_d70_x0_980aee8203,adult_18y,baseline,650,70,14.285714285714286,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,8.3155266343825662,-1.2365269461077846,0.85647455089820357,980aee8203ed836aaf1cd4c91c29506725b6f13fc2adba2392caabc7a311827f
adultm18y_baseline_f12p8_a23p6_p5_d80_x0_f2a57191ad,adult_18y,baseline,650,80,12.5,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,7.9010858050847439,-1.4131736526946108,1.0331212574850297,f2a57191ad94a2adda349ef6f9c3039b94eea6c1333e9e815ae972bf8ef84002
adultm18y_baseline_f12p8_a23p6_p5_d90_x0_53b1814825,adult_18y,baseline,650,90,11.111111111111111,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,7.5787429378531073,-1.5898203592814371,1.2097679640718562,53b1814825bccfce76637b07eda26ad421b87a7fd05aca2367a904fff855708e
adultm18y_baseline_f12p8_a23p6_p5_d100_x0_e70dd43aaa,adult_18y,baseline,650,100,10,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,7.3208686440677964,-1.7664670658682637,1.3864146706586826,e70dd43aaaac0f3e0951266666b6b5822448b2c6ee7cc97466be10e601a360ff
adultm18y_baseline_f12p8_a23p6_p5_d110_x0_c08d238377,adult_18y,baseline,650,110,9.0909090909090917,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,7.1098805855161791,-1.94311377245509,1.5630613772455091,c08d23837716bf1dbc77dc5e9946360fdcc8b57e7aa17c4efa9504e407b09956
adultm18y_baseline_f12p8_a23p6_p5_d120_x0_72451d4539,adult_18y,baseline,650,120,8.3333333333333339,12.800000000000001,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,6.9340572033898304,-2.1197604790419162,1.7397080838323353,72451d453950bae004490935313dd5de105ad34fb493fa61e88144b6c1b01afa
adultm18y_baseline_f14p75_a23p6_p2_d60_x0_f31161ac28,adult_18y,baseline,650,60,16.666666666666668,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,7.2881355932203391,-1.0598802395209581,0.86227544910179632,f31161ac28aed11208aa3937bd5ddb7e2715129a9d9c8bbf2f5b31f4acede6e6
adultm18y_baseline_f14p75_a23p6_p2_d70_x0_4a412fd520,adult_18y,baseline,650,70,14.285714285714286,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,6.5326876513317185,-1.2365269461077846,1.0389221556886228,4a412fd52002a824914dc0ab5d26f03e38adf5d6b8d25c662ff1337d448a46a0
adultm18y_baseline_f14p75_a23p6_p2_d80_x0_8166e5f0cf,adult_18y,baseline,650,80,12.5,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,5.9661016949152543,-1.4131736526946108,1.215568862275449,8166e5f0cf1a2deae7e9229d88af66e30e58be599d6a6a00c9bd1701569e70cf
adultm18y_baseline_f14p75_a23p6_p2_d90_x0_f8797909c2,adult_18y,baseline,650,90,11.111111111111111,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,5.5254237288135597,-1.5898203592814371,1.3922155688622753,f8797909c26d55a055f450a0212bdeebc98dd55084e6ebf5940c997f69a39974
adultm18y_baseline_f14p75_a23p6_p2_d100_x0_cbdf5f34f4,adult_18y,baseline,650,100,10,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,5.172881355932204,-1.7664670658682635,1.5688622754491017,cbdf5f34f4943bf2150de38dd22cb93eb18b74f2de63e52446d4e58b858cbbd1
adultm18y_baseline_f14p75_a23p6_p2_d110_x0_9750480b74,adult_18y,baseline,650,110,9.0909090909090917,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,4.8844375963020026,-1.94311377245509,1.7455089820359282,9750480b7409032c01f802f39c0f3324609a6a6e7af7255a829ff483837fb0e1
adultm18y_baseline_f14p75_a23p6_p2_d120_x0_ce359006a5,adult_18y,baseline,650,120,8.3333333333333339,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,4.6440677966101696,-2.1197604790419162,1.9221556886227544,ce359006a5da75d9f842f4f5027d7bb5180ee8adf16bfbf767779303b516b527
adultm18y_baseline_f14p75_a23p6_p3_d60_x0_8d95a751c3,adult_18y,baseline,650,60,16.666666666666668,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,8.101694915254237,-1.0598802395209581,0.86227544910179632,8d95a751c3946b1171f1bb2c7806cd7a905c3c6bb75dfe059c3bf65bbafd39ff
adultm18y_baseline_f14p75_a23p6_p3_d70_x0_b8586f3fd6,adult_18y,baseline,650,70,14.285714285714286,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,7.3728813559322024,-1.2365269461077846,1.0389221556886228,b8586f3fd6f4c9ac867f6a69cad6bfae0c4b9eaeaaa419b0de5eb763a0469db8
adultm18y_baseline_f14p75_a23p6_p3_d80_x0_61ae0c311f,adult_18y,baseline,650,80,12.5,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,6.8262711864406782,-1.4131736526946108,1.215568862275449,61ae0c311f2352e49582b47fc6306999a7b4781a0b84f3e7865adc94a9222a34
adultm18y_baseline_f14p75_a23p6_p3_d90_x0_395f7ac079,adult_18y,baseline,650,90,11.111111111111111,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,6.4011299435028235,-1.5898203592814371,1.3922155688622753,395f7ac079413cdd7974b00d0efc71d4fb8ccba50d9a2aac368a2fa7ca18e93c
adultm18y_baseline_f14p75_a23p6_p3_d100_x0_b2568fdcdc,adult_18y,baseline,650,100,10,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,6.0610169491525419,-1.7664670658682635,1.5688622754491017,b2568fdcdc76e42c2fb494872b0c4d91b5abb4d2fe5acd29d190ab576372f802
adultm18y_baseline_f14p75_a23p6_p3_d110_x0_3786734c41,adult_18y,baseline,650,110,9.0909090909090917,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,5.7827426810477665,-1.94311377245509,1.7455089820359282,3786734c41005d48032c902ab9d795ebe14cd0ab3ea6d7933235195e31673482
adultm18y_baseline_f14p75_a23p6_p3_d120_x0_1481644751,adult_18y,baseline,650,120,8.3333333333333339,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,5.5508474576271185,-2.1197604790419162,1.9221556886227544,14816447519a704c4cf54163836a5fa7f8c6369047f47b0e3260d41fcedcc70b
adultm18y_baseline_f14p75_a23p6_p4_d60_x0_c4a1029e94,adult_18y,baseline,650,60,16.666666666666668,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,8.9152542372881349,-1.0598802395209581,0.86227544910179632,c4a1029e94c35a9a270a1655e8dbe400cf3303c587f74f62debbeee214602415
adultm18y_baseline_f14p75_a23p6_p4_d70_x0_667b3116d6,adult_18y,baseline,650,70,14.285714285714286,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,8.2130750605326863,-1.2365269461077846,1.0389221556886228,667b3116d618641d6044515dd79a0c8ebf6e47f13eb89668dc1b4bef44432d43
adultm18y_baseline_f14p75_a23p6_p4_d80_x0_d715953b8d,adult_18y,baseline,650,80,12.5,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,7.6864406779661012,-1.4131736526946108,1.215568862275449,d715953b8d4808746397d179feb8bb434c97b798831b6740461a5607d49c0aba
adultm18y_baseline_f14p75_a23p6_p4_d90_x0_50d302e5c8,adult_18y,baseline,650,90,11.111111111111111,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,7.27683615819209,-1.5898203592814371,1.3922155688622753,50d302e5c8741f826204f7fe9e06b9e5ea0d19246f57e3f88ef8236805581afa
adultm18y_baseline_f14p75_a23p6_p4_d100_x0_da1fc7daf8,adult_18y,baseline,650,100,10,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,6.9491525423728815,-1.7664670658682635,1.5688622754491017,da1fc7daf88a3d92d8f2efb815bb47b9f61fb7b119a7767248cda0a3bcb6273a
adultm18y_baseline_f14p75_a23p6_p4_d110_x0_7b3947c09f,adult_18y,baseline,650,110,9.0909090909090917,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,6.6810477657935294,-1.94311377245509,1.7455089820359282,7b3947c09ffc4d1924ea9285f22527e74becfd54c5b7d0ba70b01b9a93fca07f
adultm18y_baseline_f14p75_a23p6_p4_d120_x0_c280a22238,adult_18y,baseline,650,120,8.3333333333333339,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,6.4576271186440684,-2.1197604790419162,1.9221556886227544,c280a22238e630f128fd240fa9b59720e795ce4be8773cc137b3d06b37f90425
adultm18y_baseline_f14p75_a23p6_p5_d60_x0_12916b00bf,adult_18y,baseline,650,60,16.666666666666668,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,9.7288135593220328,-1.0598802395209581,0.86227544910179632,12916b00bf5e7c56943f7ed9f0002cec06a8aa09dbe4f497c3ae557aeb9486e8
adultm18y_baseline_f14p75_a23p6_p5_d70_x0_8139b5af7a,adult_18y,baseline,650,70,14.285714285714286,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,9.053268765133172,-1.2365269461077846,1.0389221556886228,8139b5af7a2e8303b879e2316fc757bee591c97b54cde2daf886c33fc80fe66a
adultm18y_baseline_f14p75_a23p6_p5_d80_x0_10ade8a84e,adult_18y,baseline,650,80,12.5,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,8.5466101694915242,-1.4131736526946108,1.215568862275449,10ade8a84e763b14a7833530d7eb856eff4818332de23a02466dab232aee1a80
adultm18y_baseline_f14p75_a23p6_p5_d90_x0_f47892d48f,adult_18y,baseline,650,90,11.111111111111111,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,8.1525423728813546,-1.5898203592814371,1.3922155688622753,f47892d48f1b7f8ad2ccd0cb27da6b70f2e8dd11f0286571e5c717d4e0d58ec5
adultm18y_baseline_f14p75_a23p6_p5_d100_x0_c3417564bf,adult_18y,baseline,650,100,10,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,7.8372881355932202,-1.7664670658682635,1.5688622754491017,c3417564bfb0005d6ca8b2fbf08a03ff4f612278e89c8194baa35638812f93bf
adultm18y_baseline_f14p75_a23p6_p5_d110_x0_f0e6614595,adult_18y,baseline,650,110,9.0909090909090917,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,7.5793528505392906,-1.94311377245509,1.7455089820359282,f0e6614595b38d34903f53644a7d643fe3eb7a1c538b071539cb18655571cfc2
adultm18y_baseline_f14p75_a23p6_p5_d120_x0_542e79fe71,adult_18y,baseline,650,120,8.3333333333333339,14.75,23.600000000000001,1.3359999999999999,17.664670658682638,6,5,0,12,7.3644067796610164,-2.1197604790419162,1.9221556886227544,542e79fe712e111910d6ecd6fb8bb9fe1f49c90bb46ab9e3ea58e82d89af3898
adultm18y_baseline_f16p7_a23p6_p2_d60_x0_77db5dd90d,adult_18y,baseline,650,60,16.666666666666668,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,7.5520146148381189,-1.0598802395209583,1.0021155294202015,77db5dd90d623cb20500c70024a889d93dd60c7cb4b60675f0ddc9f0dae61dc3
adultm18y_baseline_f16p7_a23p6_p2_d70_x0_56a00abd2a,adult_18y,baseline,650,70,14.285714285714286,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,6.7588696698612454,-1.2365269461077846,1.1787622360070278,56a00abd2ab20eb6fad4c23be016e4834bbbf59588a8607aaed9ca43f4e71b29
adultm18y_baseline_f16p7_a23p6_p2_d80_x0_96d14f1794,adult_18y,baseline,650,80,12.5,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,6.1640109611285894,-1.413173652694611,1.3554089425938542,96d14f1794ddab24bad3cf3079034d164dc4b2001c1da8965153a2aad1f16991
adultm18y_baseline_f16p7_a23p6_p2_d90_x0_899df5ba63,adult_18y,baseline,650,90,11.111111111111111,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,5.7013430765587465,-1.5898203592814373,1.5320556491806805,899df5ba6339e8d7263265354641651a17a4a203efa256ce4405a73fa80ece63
adultm18y_baseline_f16p7_a23p6_p2_d100_x0_6a85ab188f,adult_18y,baseline,650,100,10,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,5.3312087689028713,-1.7664670658682637,1.708702355767507,6a85ab188f3ad9f99766607a99aa81000d8cc2a0b3c1e4ecf30012807764fed0
adultm18y_baseline_f16p7_a23p6_p2_d110_x0_75c174802f,adult_18y,baseline,650,110,9.0909090909090917,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,5.0283716080935195,-1.9431137724550902,1.8853490623543334,75c174802f995383edeaff83b26b1d18a0cbfbee1972409b3ff6c2f2b0d99276
adultm18y_baseline_f16p7_a23p6_p2_d120_x0_dc7aa70ac2,adult_18y,baseline,650,120,8.3333333333333339,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,2,0,12,4.7760073074190599,-2.1197604790419167,2.0619957689411601,dc7aa70ac234a6a8b4c08787cc42b939cc411000678cd59aa1603be35b115d6f
adultm18y_baseline_f16p7_a23p6_p3_d60_x0_da13eb54b4,adult_18y,baseline,650,60,16.666666666666668,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,8.4975134476809071,-1.0598802395209583,1.0021155294202015,da13eb54b4d45101aa717d71982d4cfbba5d6f25ca783eea41cb0320123a6ab1
adultm18y_baseline_f16p7_a23p6_p3_d70_x0_d5019c2984,adult_18y,baseline,650,70,14.285714285714286,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,7.7121543837264932,-1.2365269461077846,1.1787622360070278,d5019c29845720ce50d719e368a931e36e2fe8391121ffae48a09b7fb4b027a2
adultm18y_baseline_f16p7_a23p6_p3_d80_x0_dcab9c70bf,adult_18y,baseline,650,80,12.5,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,7.1231350857606808,-1.413173652694611,1.3554089425938542,dcab9c70bfb8ace9ef343d6842d62db69c3059b2a943653a127e3f9e1e6aaccb
adultm18y_baseline_f16p7_a23p6_p3_d90_x0_f30929f7e4,adult_18y,baseline,650,90,11.111111111111111,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,6.6650089651206059,-1.5898203592814373,1.5320556491806805,f30929f7e4162efa9b6293dbac8b43c16c19aba3deefbe40e0cb80a6bdef5823
adultm18y_baseline_f16p7_a23p6_p3_d100_x0_43c8581651,adult_18y,baseline,650,100,10,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,6.2985080686085446,-1.7664670658682637,1.708702355767507,43c858165167e6a747828831b760ef4a4a87c57de741de6880fd5ef1a6353a0a
adultm18y_baseline_f16p7_a23p6_p3_d110_x0_c31390d75a,adult_18y,baseline,650,110,9.0909090909090917,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,5.99864369873504,-1.9431137724550902,1.8853490623543334,c31390d75a283c57a65dbb10c4c7708fd8b7a8d3b63b5b9d1242b3c08b2ad130
adultm18y_baseline_f16p7_a23p6_p3_d120_x0_8e8b539be0,adult_18y,baseline,650,120,8.3333333333333339,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,3,0,12,5.7487567238404544,-2.1197604790419167,2.0619957689411601,8e8b539be037980807a533cc353a4746346ad84379470287155321e4ef343c87
adultm18y_baseline_f16p7_a23p6_p4_d60_x0_942b56bee5,adult_18y,baseline,650,60,16.666666666666668,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,9.4430122805236945,-1.0598802395209583,1.0021155294202015,942b56bee51ddfedd005ccabfaaa525ca788421a9468f6faf29f89767b47070b
adultm18y_baseline_f16p7_a23p6_p4_d70_x0_48c3c77c4b,adult_18y,baseline,650,70,14.285714285714286,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,8.6654390975917384,-1.2365269461077846,1.1787622360070278,48c3c77c4bf10273ae14d55c06291dca54c3edd189f1ae0b776f503e50ea93a3
adultm18y_baseline_f16p7_a23p6_p4_d80_x0_c8cc866386,adult_18y,baseline,650,80,12.5,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,8.0822592103927722,-1.413173652694611,1.3554089425938542,c8cc866386748679ee29e27b2f5198dc87b04d5747fe588167440fd9499de809
adultm18y_baseline_f16p7_a23p6_p4_d90_x0_1514ac6799,adult_18y,baseline,650,90,11.111111111111111,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,7.6286748536824653,-1.5898203592814373,1.5320556491806805,1514ac6799c17009f2d3b393c71048811dab9e56abd04edd88570ad0aa239e49
adultm18y_baseline_f16p7_a23p6_p4_d100_x0_9f2ab2dd0a,adult_18y,baseline,650,100,10,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,7.2658073683142179,-1.7664670658682637,1.708702355767507,9f2ab2dd0a8e41ab072d787b8ae04bb2f650c58a62473b4ba5fe37bbd10ee1e8
adultm18y_baseline_f16p7_a23p6_p4_d110_x0_197559d2e7,adult_18y,baseline,650,110,9.0909090909090917,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,6.9689157893765623,-1.9431137724550902,1.8853490623543334,197559d2e7126afbac101865ac693f63217f4d8d21fc9db96e7ba1101b94653e
adultm18y_baseline_f16p7_a23p6_p4_d120_x0_49a6f6fe34,adult_18y,baseline,650,120,8.3333333333333339,16.699999999999999,23.600000000000001,1.3359999999999999,17.664670658682638,6,4,0,12,6.7215061402618481,-2.1197604790419167,2.0619957689411601,49a6f6fe348b0124632094e8237704a2d69308f9de6f60fac02846b379cc017a
