batch_id,case_id,input_sha256,opticstudio_version,api_license_valid,expected_min_y_mm,observed_min_y_mm,expected_max_y_mm,observed_max_y_mm,boundary_error_um,valid_rays,ray_error_count,ray_vignette_count,zos_file,zos_sha256,status,error_type,error_message
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8_a11p7_p3p5_d70_x0_e1a3a1a14a","e1a3a1a14a88010c07b53bb1ff6f6f17deeb041e4fae41bfe40ffc0bc119430f","24.1.0",true,-3.3051132110778445,-3.3051132110778441,3.3051132110778445,3.3051132110778441,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8_a11p7_p3p5_d70_x0_e1a3a1a14a.zos","10199aa7186d494b47c32224ad26be7f4ff79c37a3f7b9fed954f8cce9916c77",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8_a11p7_p3p5_d80_x0_75b324144e","75b324144eba3c4f4707f2f0d394d5b2929e1000c7d67b90a97e7a89a828b273","24.1.0",true,-3.6100926272455087,-3.6100926272455092,3.6100926272455087,3.6100926272455092,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8_a11p7_p3p5_d80_x0_75b324144e.zos","b061583cda213876213b892cfdb8ebd379cc3d942d8eb82247739d2db86a5687",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8_a11p7_p3p5_d90_x0_be74fb4d5a","be74fb4d5a471c4ae43b3b7ada3a66a09c317416d760034405cad02fc59fe103","24.1.0",true,-3.9150720434131738,-3.9150720434131747,3.9150720434131738,3.9150720434131747,8.8817841970012523E-13,4,0,0,"systems/chickm30m45d_baseline_f8_a11p7_p3p5_d90_x0_be74fb4d5a.zos","e973fa8dd848bb166ac92d4d399fa2d446e6107e839c91e47db2ea1142c28126",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8_a11p7_p3p5_d100_x0_e39f603300","e39f6033008930928dcddd70419e818487dd0e45b2a3b52e51fe35130cb7bc4f","24.1.0",true,-4.220051459580838,-4.2200514595808389,4.220051459580838,4.2200514595808389,8.8817841970012523E-13,4,0,0,"systems/chickm30m45d_baseline_f8_a11p7_p3p5_d100_x0_e39f603300.zos","14fb6bc872f310d9f6252b8e05bac6f3eca0297a8251b650e61993136514b92a",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8_a11p7_p3p5_d110_x0_0b47c95dbe","0b47c95dbe2024c4882b9090195c6072e764d348fa3b7c5aef52f5fa4a6714a0","24.1.0",true,-4.5250308757485032,-4.525030875748504,4.5250308757485032,4.525030875748504,8.8817841970012523E-13,4,0,0,"systems/chickm30m45d_baseline_f8_a11p7_p3p5_d110_x0_0b47c95dbe.zos","47e365a938f444445c2a8b19a1276640d5696fd89441b73503299502577816b0",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8_a11p7_p3p5_d120_x0_e87d8827dc","e87d8827dc6c0c0a397741d09240d2d30e4591c93e49bc307b9392b45bfff758","24.1.0",true,-4.8300102919161683,-4.8300102919161674,4.8300102919161683,4.8300102919161674,8.8817841970012523E-13,4,0,0,"systems/chickm30m45d_baseline_f8_a11p7_p3p5_d120_x0_e87d8827dc.zos","fd0f98b4f93660b06c1412f9f394ab2070e88d0cffc27c476368bed9837f539b",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2_d60_x0_a8182e75a4","a8182e75a483ad0376c066752facd8bd4b18adc2b60dc5baa0a429bbe6b6a3c1","24.1.0",true,-2.4853619232123987,-2.4853619232123982,2.4853619232123987,2.4853619232123982,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2_d60_x0_a8182e75a4.zos","05e6a263d96ae5053c1ce79f65c71a4c85324746a347f60784a047d638a0b499",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2_d70_x0_1b5c771e61","1b5c771e61689cd0f170477f8cc3f133648f6bfb3b3f62d34a8be6230f2bc370","24.1.0",true,-2.659635875308207,-2.6596358753082079,2.659635875308207,2.6596358753082079,8.8817841970012523E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2_d70_x0_1b5c771e61.zos","297c34b511e5a0a32098a5e40cd34bfe8de9165fc11daeab5e08caf664810623",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2_d80_x0_a7fd0b1519","a7fd0b15196113d7296dac290f38f823d0ac080b6a3c96b7510f1940816ee46f","24.1.0",true,-2.8339098274040153,-2.8339098274040166,2.8339098274040153,2.8339098274040166,1.3322676295501878E-12,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2_d80_x0_a7fd0b1519.zos","59ff92833519e5b1b8a8c1f490de2f0b107712e463d69851b93b46ab789074aa",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2_d90_x0_c6481c3468","c6481c346803fa210633bdeacae2cd988001167034611c0df4480d843f5f09a1","24.1.0",true,-3.0081837794998241,-3.0081837794998245,3.0081837794998241,3.0081837794998245,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2_d90_x0_c6481c3468.zos","fee519f94f62edc9fd86cbe732506f7677a0c942384a1a02b4d61793fd648aec",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2_d100_x0_ed386ce771","ed386ce771f5444f294355182108d81169eda63f7659eb6acb008a1dfcc27710","24.1.0",true,-3.1824577315956324,-3.1824577315956328,3.1824577315956324,3.1824577315956328,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2_d100_x0_ed386ce771.zos","2837a7e1730a20ab4048357a5bed17e0b35767d0a7e28803ff6c4cecf94a376d",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2_d110_x0_b58a960ba3","b58a960ba3b81244f700dd0f294666c366ce377f4771fd0810d4d7bda87ab342","24.1.0",true,-3.3567316836914407,-3.3567316836914407,3.3567316836914407,3.3567316836914407,0,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2_d110_x0_b58a960ba3.zos","ad56bb279b3797ac1151c250ab2bbd70df8b487250cd6ec25984e83ca29fdba2",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2_d120_x0_a86072db34","a86072db34e43d44f348c90c8de3f310fb8fc39fa9326bd64678afa86ed633c3","24.1.0",true,-3.531005635787249,-3.531005635787249,3.531005635787249,3.531005635787249,0,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2_d120_x0_a86072db34.zos","915b50dde15c4a016361d547091f523847e0e2345b226599146d5b3b523a588c",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2p5_d60_x0_ef77b99ba1","ef77b99ba119c1cba97eea34c3ddfa618e803daa219d00085d5ee71cfbae1642","24.1.0",true,-2.7317024040154987,-2.7317024040154978,2.7317024040154987,2.7317024040154978,8.8817841970012523E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2p5_d60_x0_ef77b99ba1.zos","ee0ebfafe30e012b8bcde1ce189bc3106c89e0db86725f73cc6b6e29ba781035",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2p5_d70_x0_17145fe6f0","17145fe6f0fc48564b7261ffe112daa667b8f087246423182cbf1972877bdc4d","24.1.0",true,-2.9495448441352585,-2.949544844135259,2.9495448441352585,2.949544844135259,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2p5_d70_x0_17145fe6f0.zos","61ebd3441fce54fd29b074722baeccd46b4f2f7ffa0ea15843ff28d0606f787a",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2p5_d80_x0_5a82646b2c","5a82646b2cc080bb09ac0397764dbeca0efbb144cb264503057e028bfe07ecfb","24.1.0",true,-3.1673872842550188,-3.1673872842550201,3.1673872842550188,3.1673872842550201,1.3322676295501878E-12,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2p5_d80_x0_5a82646b2c.zos","0f2b0f047c2033e92c8455e5e8510e29cf02c3a6a1400166edf66a19c71a6613",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2p5_d90_x0_f2813b50b3","f2813b50b3b35dd5b5e6792bfe0ebfff6cb18bea1592be404fe57dcc76a24530","24.1.0",true,-3.3852297243747804,-3.3852297243747809,3.3852297243747804,3.3852297243747809,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2p5_d90_x0_f2813b50b3.zos","0bf7ae01d423c415f330720c17cef635e4fc6cd36f821fe6b03f602c8ee26261",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2p5_d100_x0_80d5764542","80d57645420ff1723930b0e2d896f31b9dbf2e87c207334cdc3e6b305e65b1c4","24.1.0",true,-3.6030721644945407,-3.6030721644945412,3.6030721644945407,3.6030721644945412,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2p5_d100_x0_80d5764542.zos","42f06b5ab8f15a7255a7da86857656f222a99992bb701059273c5ef7c63a0e97",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2p5_d110_x0_b3cf0272d1","b3cf0272d10c7daf8edb4e81c7fe18ce70e00825ff756d6e261ed4a051fd19d9","24.1.0",true,-3.820914604614301,-3.8209146046143014,3.820914604614301,3.8209146046143014,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2p5_d110_x0_b3cf0272d1.zos","912532bd9cd351eff9cbc931b8f587ac6e84dc49c4683c0dd1ca0360271bf9ab",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p2p5_d120_x0_7c850a9160","7c850a9160dce3d0a3f94e2bfe4947186c8d54bb31bc6b6deac1bf814bfa2831","24.1.0",true,-4.0387570447340622,-4.0387570447340622,4.0387570447340622,4.0387570447340622,0,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p2p5_d120_x0_7c850a9160.zos","e0e0c1b17d006778a4384dc02409435cec5e7dd8de164b8b38218b6bd0c29145",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3_d60_x0_ade7a887e1","ade7a887e137c1582eef987fb6783f92314fd5c1d4608de8bd81141cc2b81596","24.1.0",true,-2.9780428848185987,-2.9780428848185982,2.9780428848185987,2.9780428848185982,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3_d60_x0_ade7a887e1.zos","5cb00ae691ae68623db6ae32d22b77251941a3c76c273e749ad36a7e63f0c8f4",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3_d70_x0_59fc0acab0","59fc0acab0a01c6824678f9c76d6d4366d1d3dd63fe74e4dc40735e20e2da03e","24.1.0",true,-3.2394538129623109,-3.2394538129623118,3.2394538129623109,3.2394538129623118,8.8817841970012523E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3_d70_x0_59fc0acab0.zos","be5c30dc49a8e429d08a38f14296e4b89e97e9e69d054055dfc957d3f5f46f71",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3_d80_x0_14cabd4d9f","14cabd4d9f62fe3a4414e9fff599294b9c792faf028dc5a55a81e0d7a26efa05","24.1.0",true,-3.5008647411060236,-3.5008647411060245,3.5008647411060236,3.5008647411060245,8.8817841970012523E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3_d80_x0_14cabd4d9f.zos","a2ec059b2b826c6e7e609f152f4759a3cbcd6a95ff1b9c777a30d441d5de674d",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3_d90_x0_ff1e30342b","ff1e30342b55554ba09bda9d570fb2f98f2361491a4cc3a2d7a086506f609fe4","24.1.0",true,-3.7622756692497359,-3.7622756692497363,3.7622756692497359,3.7622756692497363,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3_d90_x0_ff1e30342b.zos","e030ed8bfcdb5fb244c25943e3bbe26e2b7c39addc8b22cbfe90bc76d36ac152",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3_d100_x0_15907717ba","15907717bab6263e4f7057a878facd912433eaa93fc632752e597a6af77310c2","24.1.0",true,-4.0236865973934481,-4.0236865973934499,4.0236865973934481,4.0236865973934499,1.7763568394002505E-12,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3_d100_x0_15907717ba.zos","f7ddd2dc8a2162abcd9cf65d1c3e219915f26058442a37944e680f820f9ab8e0",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3_d110_x0_b6f5b1b04b","b6f5b1b04b0b75385d4dbd2998a934ea26901decfb8decd0a2e2ce7548a0d19a","24.1.0",true,-4.2850975255371608,-4.2850975255371608,4.2850975255371608,4.2850975255371608,0,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3_d110_x0_b6f5b1b04b.zos","6d769150579e213e5373a63d139dd2f655b975f520440eb9a14bed171fb1a741",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3_d120_x0_1f844eab29","1f844eab293145d12352186de67427d98fcf6c5e17df9ecbd563a28ed8d6dcb6","24.1.0",true,-4.5465084536808735,-4.5465084536808735,4.5465084536808735,4.5465084536808735,0,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3_d120_x0_1f844eab29.zos","29581d224f6eb45c0be806238af428a557a453810b926fbc04ba3f446a22d4b0",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3p5_d60_x0_09f9863e72","09f9863e7200bf41a27f3a375ea511f30e16d2a1e94a9f9c7e079822f19707d6","24.1.0",true,-3.2243833656216982,-3.2243833656216978,3.2243833656216982,3.2243833656216978,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3p5_d60_x0_09f9863e72.zos","d88aaa5ffaf36034bcbc165b721d761b8680cfa141e7fe5aa48e2d30f94badbc",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3p5_d70_x0_5f07ba05ee","5f07ba05ee26a812198fb0a787d002c309683ef1a4d4a122d4cc3c410a7c0c9d","24.1.0",true,-3.5293627817893629,-3.5293627817893629,3.5293627817893629,3.5293627817893629,0,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3p5_d70_x0_5f07ba05ee.zos","ee8953004960fe68f59288a8c34a330d9614cec50173be81f3bbf85c9e82d3a4",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3p5_d80_x0_a47504f0e6","a47504f0e676420b50f52d40785744e8eff7deebc6a4fd95e174b0584424d8c6","24.1.0",true,-3.8343421979570271,-3.8343421979570276,3.8343421979570271,3.8343421979570276,4.4408920985006262E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3p5_d80_x0_a47504f0e6.zos","a521594a4f4e100ffdff70b1919f9015aa4f455fe1710d528c7252c685c72bfd",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3p5_d90_x0_9ea50b49df","9ea50b49df48f2db186bf77bbb4afe76c51d3100ff85c2ac153ece2d43273a8b","24.1.0",true,-4.1393216141246922,-4.1393216141246931,4.1393216141246922,4.1393216141246931,8.8817841970012523E-13,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3p5_d90_x0_9ea50b49df.zos","59a5617837088eddf6a94e575b46d839f526f3e341483398105d05baeab70e17",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3p5_d100_x0_a498f7eee9","a498f7eee9a893a9ea9f011363e2378cf6977e199a0c0f95ef93da836565039d","24.1.0",true,-4.4443010302923565,-4.4443010302923582,4.4443010302923565,4.4443010302923582,1.7763568394002505E-12,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3p5_d100_x0_a498f7eee9.zos","cb96013c0053aa98f2ba1a889b694ea7c978b64a4ec6cafd8f20f3f13c39b692",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3p5_d110_x0_fceaea27e0","fceaea27e0c701e93100f64f8f860c5c8555d7f69385576fc86b6dd291ff86d9","24.1.0",true,-4.7492804464600216,-4.7492804464600216,4.7492804464600216,4.7492804464600216,0,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3p5_d110_x0_fceaea27e0.zos","f0e35b9caefd22f9d0654f31beb90b952264dfe48055a80bd3657e180730b356",OK,,
"eye-zemax-5742062fbe3fd0f3","chickm30m45d_baseline_f8p5_a11p7_p3p5_d120_x0_ee13e7fc39","ee13e7fc392bbb3bf1b6b0506d0117a7fd7f2253ead194980a45a335e349dd60","24.1.0",true,-5.0542598626276867,-5.0542598626276867,5.0542598626276867,5.0542598626276867,0,4,0,0,"systems/chickm30m45d_baseline_f8p5_a11p7_p3p5_d120_x0_ee13e7fc39.zos","65ec9b018d3032579f6faa1091d967058f8e2b7adb9f434c9b45bf71a5e18505",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p2_d60_x0_5ec0b48c61","5ec0b48c617a37a54d35669e773a840933effefc952b9b6bb0144e87834479b0","24.1.0",true,-4.5078365491239749,-4.507836549123982,4.5078365491239749,4.507836549123982,7.1054273576010019E-12,4,0,0,"systems/childm6y_baseline_f13p5_a23_p2_d60_x0_5ec0b48c61.zos","a6a0252d5fcae77627d081372354f0ace1c5be7a583502d8f43c9065c07d17db",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p2_d70_x0_a32d1d120a","a32d1d120aa1989268b6453d3aec57b0886e2d165dc14b7208ff66f416b5bdf9","24.1.0",true,-4.8504263694832561,-4.8504263694832659,4.8504263694832561,4.8504263694832659,9.7699626167013776E-12,4,0,0,"systems/childm6y_baseline_f13p5_a23_p2_d70_x0_a32d1d120a.zos","f5966b2231eee57ca53629c8db42997d67f8ad9dc1c59946dfdd972b3833d267",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p2_d80_x0_02b5cedfca","02b5cedfca1949d529134b0c8989df30a142643c55530bc5be99a7dc77d54bcb","24.1.0",true,-5.1930161898425382,-5.1930161898425524,5.1930161898425382,5.1930161898425524,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p2_d80_x0_02b5cedfca.zos","fa35181f1874f7f65ae2d9fada03dd629deba2968de9b25b54678118e36ec647",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p2_d90_x0_0266eae658","0266eae658b6c1caccf2471078152b80f778a9fee542982ece7042d720314db0","24.1.0",true,-5.5356060102018194,-5.5356060102018336,5.5356060102018194,5.5356060102018336,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p2_d90_x0_0266eae658.zos","79a2a1886561b70afd70dd68c5ee96bb2334824151d6b1f42ab94480a024643a",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p2_d100_x0_5170f81fcc","5170f81fcc89bb715b31bdb48204d760a28dd1a0055be4df1f4ff2e08aa84826","24.1.0",true,-5.8781958305611006,-5.8781958305611148,5.8781958305611006,5.8781958305611148,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p2_d100_x0_5170f81fcc.zos","bf951a3d67089ac1136bf4e390c58cc3e6d3159b31fbf15b841b16be08f6ec14",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p2_d110_x0_0caf42f10f","0caf42f10f2689f2c05f4ef1493966b1bea516048a98f65d86f60dcfbd6588fe","24.1.0",true,-6.2207856509203818,-6.2207856509203969,6.2207856509203818,6.2207856509203969,1.5099033134902129E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p2_d110_x0_0caf42f10f.zos","1ba34aefc3afdbdcfdc1c7c0496372761251b6daf2b0c2480e4d6f9f1e67d40b",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p2_d120_x0_2f7d07344f","2f7d07344f44665fcb613d1867572156a398aa04c3db1e236cb3a63d67a78463","24.1.0",true,-6.563375471279663,-6.563375471279679,6.563375471279663,6.563375471279679,1.5987211554602254E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p2_d120_x0_2f7d07344f.zos","ec78afcea245686635ae80e8bf0fbd5ca80813a4a02b71b3a4c0ff3529eb3e69",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p3_d60_x0_15fcf139ed","15fcf139ed1ad99b6ed388a1542f8852ae7e24c962f9c584670942385fca1c89","24.1.0",true,-5.261754823685961,-5.2617548236859681,5.261754823685961,5.2617548236859681,7.1054273576010019E-12,4,0,0,"systems/childm6y_baseline_f13p5_a23_p3_d60_x0_15fcf139ed.zos","c513c15ad7da9853ec4e4ba0c71b9e3eeddeca3849af6b27163427cdd7aa1e1a",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p3_d70_x0_a366044bd6","a366044bd651eafd1596c9cf1026b3a1cb6369cce43e86a89495a87f9f76d198","24.1.0",true,-5.7756395542248828,-5.7756395542248935,5.7756395542248828,5.7756395542248935,1.0658141036401503E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p3_d70_x0_a366044bd6.zos","9853ae5cb68772c7aa5f1edbcbcbd80b2f3fc9389b084892f18bcac418836061",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p3_d80_x0_bbb0324824","bbb0324824eece56055d2f0228d0ed2ff64c33fbc640ae7b53edb2a665f3346f","24.1.0",true,-6.2895242847638055,-6.2895242847638198,6.2895242847638055,6.2895242847638198,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p3_d80_x0_bbb0324824.zos","116174d3ef198661e16a88eefd6608b693dac47e12f8051d0ca6f3edcde5ff47",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p3_d90_x0_efab581d08","efab581d08c23224ad5304136bd30f7d2869a3add075075563459fe0a08f402c","24.1.0",true,-6.8034090153027282,-6.803409015302746,6.8034090153027282,6.803409015302746,1.7763568394002505E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p3_d90_x0_efab581d08.zos","184aeb5f59ca51dbe2476a81b8c5f5b1204580c2689d9d34db69ad921d2386b2",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p3_d100_x0_8ca8db3768","8ca8db3768cdc1fb75d0fba560c3bd8b2a9dccf645f0054261ff803e6257d067","24.1.0",true,-7.3172937458416492,-7.3172937458416669,7.3172937458416492,7.3172937458416669,1.7763568394002505E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p3_d100_x0_8ca8db3768.zos","8a235dce6acf0810259a2787a7395efb5eaa855e634f7db152c3242f5df92cb8",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p3_d110_x0_33d1ff1e59","33d1ff1e59c7f4f720c2cefeea7c7543745ab5308cd75e44fea55753bd362f64","24.1.0",true,-7.8311784763805727,-7.8311784763805896,7.8311784763805727,7.8311784763805896,1.6875389974302379E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p3_d110_x0_33d1ff1e59.zos","3b8f5b531256a79b5c4b3c2134c9dfaaacaee9e49f68deeb8877142f414941b7",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p3_d120_x0_38d30c2b70","38d30c2b70a9af03e218c67fbbbbdc4f55a0adec716af26730979c7660461693","24.1.0",true,-8.3450632069194945,-8.3450632069195159,8.3450632069194945,8.3450632069195159,2.1316282072803006E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p3_d120_x0_38d30c2b70.zos","e732e9bf49fe9546ae9cb64db0cbc35fc76ff647e42dd09fd00b082433d44109",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p4_d60_x0_51380527fc","51380527fccdc48c471d59424d378f5107b37a444c76f87ff53ab36ec2643269","24.1.0",true,-6.0156730982479489,-6.0156730982479569,6.0156730982479489,6.0156730982479569,7.9936057773011271E-12,4,0,0,"systems/childm6y_baseline_f13p5_a23_p4_d60_x0_51380527fc.zos","9517f107b49e2b38659115236e2c09ffc2fcf8c8bdb089976d2432caf72e777d",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p4_d70_x0_506991ca4e","506991ca4e7b265a6ca16cbbe11d9762b1a02077a95717492d046959f4bf62e5","24.1.0",true,-6.7008527389665105,-6.7008527389665229,6.7008527389665105,6.7008527389665229,1.2434497875801753E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p4_d70_x0_506991ca4e.zos","0f339c5d61af4dc2db0a2801ce418c2dc6bcef0ec61b7847e1875778d7cd0579",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p4_d80_x0_ee59a28d2c","ee59a28d2ce9914dc5f305000b6e2818714153d5bd0585cff4e870f8596757b8","24.1.0",true,-7.3860323796850738,-7.3860323796850889,7.3860323796850738,7.3860323796850889,1.5099033134902129E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p4_d80_x0_ee59a28d2c.zos","d1baca3055455270bd2e9ad3cef11e723b00711868e4d6cfdb0d5139d634f596",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p4_d90_x0_339a22935e","339a22935e643a3d93ff9d0658ea7a2c03001b8f476b9141c8fed96f5c84b082","24.1.0",true,-8.0712120204036353,-8.0712120204036566,8.0712120204036353,8.0712120204036566,2.1316282072803006E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p4_d90_x0_339a22935e.zos","40cdecbb5e51798d073b880fbe3a6193d5b4268f5755beb1b2a463256177698b",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p4_d100_x0_24ca512d62","24ca512d6290126d8443cbeb5110c81da3ea10447d973bf360b1f6f2ad2db4ae","24.1.0",true,-8.7563916611221995,-8.756391661122219,8.7563916611221995,8.756391661122219,1.9539925233402755E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p4_d100_x0_24ca512d62.zos","9e46abcce53819fb2e6652e2da0532db9fb7f52fc96311b37cec8b9be8d3cec1",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p4_d110_x0_c13a40bde2","c13a40bde24049e8f8c2ccc8dbc525fdb2831d3a6a2a7f94a1eba370b6b455cb","24.1.0",true,-9.4415713018407637,-9.441571301840785,9.4415713018407637,9.441571301840785,2.1316282072803006E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p4_d110_x0_c13a40bde2.zos","5c3809c1a5f2b92ec4b01b8f09fc63871759cb4bd1269d87f1148c5c2b83ace9",OK,,
