eye_id,eye_label,source_demand_D,source_distance_mm,posterior_pole_diameter_mm,reported_axial_length_mm,image_medium_refractive_index,external_lens_D,sweep_role,fixed_focal_length_mm,fixed_eye_power_D,pupil_diameter_mm,reduced_retina_distance_mm,focus_object_demand_D,retinal_defocus_D,source_mapping_coefficient,pupil_mapping_coefficient,pupil_blur_diameter_mm,geometric_min_source_diameter_mm,geometric_min_source_area_mm2,conservative_source_diameter_mm,conservative_source_area_mm2,geometric_coverage_margin_um,conservative_plateau_margin_um,pupil_blur_alone_covers_target,maximum_source_pupil_ray_angle_deg,small_angle_linearization_error_percent,working_f_number,paraxial_screening_angle_limit_deg,paraxial_screening_min_f_number,paraxial_screening_pass,model_domain,real_experiment_readiness
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,4,17.21556886,8.138209041,81.86179096,-1.549401198,1.409297299,5.637189198,0.2341619477,0.04306480897,7.510765589,44.30556682,0,-4.33680869e-13,False,27.38345423,8.380493816,3.775,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,4,17.21556886,8.138209041,91.86179096,-1.721556886,1.581452988,6.325811952,0,0,7.15968903,40.26041071,162.9059761,-4.33680869e-13,True,29.16083787,9.633866637,3.775,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,4,17.21556886,8.138209041,101.861791,-1.893712575,1.753608677,7.014434707,0,0,6.872444572,37.09474356,507.2173534,0,True,30.87876747,10.95645353,3.775,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,4,17.21556886,8.138209041,111.861791,-2.065868263,1.925764365,7.703057461,0,0,6.633074191,34.55569175,851.5287306,-4.33680869e-13,True,32.53724242,12.34454351,3.775,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,5,17.21556886,8.138209041,51.86179096,-1.032934132,0.8928302336,4.464151168,1.486879739,1.73636718,10.13051157,80.60326511,0,4.33680869e-13,False,24.41402711,6.526602597,3.02,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,5,17.21556886,8.138209041,61.86179096,-1.20508982,1.064985922,5.324929611,0.5601826334,0.2464615429,9.397581342,69.36207365,0,-4.33680869e-13,False,26.74423625,7.956803644,3.02,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,5,17.21556886,8.138209041,71.86179096,-1.377245509,1.237141611,6.185708054,0,0,8.847883674,61.48493096,92.85402705,0,True,28.98274146,9.503138723,3.02,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,5,17.21556886,8.138209041,81.86179096,-1.549401198,1.409297299,7.046486497,0,0,8.420341044,55.68641312,523.2432486,0,True,31.12842227,11.15822146,3.02,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,5,17.21556886,8.138209041,91.86179096,-1.721556886,1.581452988,7.90726494,0,0,8.078306939,51.25433252,953.6324702,0,True,33.18128876,12.91481116,3.02,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,5,17.21556886,8.138209041,101.861791,-1.893712575,1.753608677,8.768043383,0,0,7.798460854,47.76476818,1384.021692,0,True,35.14230238,14.76589688,3.02,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,15.1,66.22516556,5,17.21556886,8.138209041,111.861791,-2.065868263,1.925764365,9.628821827,0,0,7.565255783,44.95076774,1814.410913,-8.67361738e-13,True,37.01320105,16.70476009,3.02,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,2,17.21556886,1.793282999,58.206717,-1.032934132,1.002061745,2.00412349,3.868471752,11.7535414,7.748919552,47.15982509,0,0,False,16.3024872,2.788967994,8.35,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,2,17.21556886,1.793282999,68.206717,-1.20508982,1.174217433,2.348434867,3.030118645,7.2112267,6.92764533,37.69304058,0,0,False,17.35233269,3.173874428,8.35,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,2,17.21556886,1.793282999,78.206717,-1.377245509,1.346373122,2.692746244,2.401353814,4.52899862,6.311689664,31.28824154,0,0,False,18.39029396,3.581756631,8.35,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,2,17.21556886,1.793282999,88.206717,-1.549401198,1.518528811,3.037057621,1.912314501,2.872159263,5.832613035,26.7187545,0,0,False,19.41590223,4.012190039,8.35,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,2,17.21556886,1.793282999,98.206717,-1.721556886,1.690684499,3.381368999,1.521083051,1.817170743,5.449351731,23.32273955,0,0,False,20.42873145,4.46473765,8.35,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,2,17.21556886,1.793282999,108.206717,-1.893712575,1.862840188,3.725680376,1.200984592,1.132830029,5.135774301,20.7158015,0,0,False,21.42839804,4.938951849,8.35,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,2,17.21556886,1.793282999,118.206717,-2.065868263,2.034995877,4.069991753,0.9342358761,0.6854929033,4.874459776,18.66134162,0,0,False,22.41456036,5.434376198,8.35,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,3,17.21556886,1.793282999,58.206717,-1.032934132,1.002061745,3.006185234,2.898359802,6.597729058,8.719031502,59.7071546,0,0,False,19.37019267,3.992416027,5.566666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,3,17.21556886,1.793282999,68.206717,-1.20508982,1.174217433,3.5226523,2.055736973,3.319135445,7.902027002,49.04185626,0,0,False,20.88540124,4.677925461,5.566666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,3,17.21556886,1.793282999,78.206717,-1.377245509,1.346373122,4.039119366,1.423769852,1.592096789,7.289273627,41.73096117,0,0,False,22.37064214,5.41171761,5.566666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,3,17.21556886,1.793282999,88.206717,-1.549401198,1.518528811,4.555586432,0.9322398681,0.6825669021,6.812687668,36.45245976,0,0,False,23.82486009,6.192235391,5.566666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,3,17.21556886,1.793282999,98.206717,-1.721556886,1.690684499,5.072053498,0.5390158813,0.2281881061,6.431418901,32.48654132,0,0,False,25.24720302,7.017893722,5.566666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,3,17.21556886,1.793282999,108.206717,-1.893712575,1.862840188,5.588520564,0.2172871648,0.03708156268,6.119471728,29.41153877,0,4.33680869e-13,False,26.63701274,7.8870914,5.566666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,3,17.21556886,1.793282999,118.206717,-2.065868263,2.034995877,6.10498763,0,0,5.859515751,26.96580151,52.49381477,0,True,27.99381378,8.798221994,5.566666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,4,17.21556886,1.793282999,58.206717,-1.032934132,1.002061745,4.008246979,1.928247852,2.920220154,9.689143452,73.73278754,0,4.33680869e-13,False,22.32669619,5.389100764,4.175,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,4,17.21556886,1.793282999,68.206717,-1.20508982,1.174217433,4.696869734,1.081355302,0.9183890758,8.876408673,61.88201683,0,4.33680869e-13,False,24.2598659,6.438080233,4.175,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,4,17.21556886,1.793282999,78.206717,-1.377245509,1.346373122,5.385492488,0.4461858891,0.1563585175,8.266857589,53.67484436,0,-8.67361738e-13,False,26.13600025,7.566446437,4.175,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,4,17.21556886,1.793282999,88.206717,-1.549401198,1.518528811,6.074115243,0,0,7.792762301,47.69498759,37.05762128,0,True,27.95374349,8.770397434,4.175,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,4,17.21556886,1.793282999,98.206717,-1.721556886,1.690684499,6.762737997,0,0,7.413486071,43.16530692,381.3689985,0,True,29.71229222,10.04613453,4.175,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,4,17.21556886,1.793282999,108.206717,-1.893712575,1.862840188,7.451360752,0,0,7.103169156,39.6272738,725.6803758,-4.33680869e-13,True,31.41134,11.38990011,4.175,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,4,17.21556886,1.793282999,118.206717,-2.065868263,2.034995877,8.139983506,0,0,6.844571726,36.79446048,1069.991753,0,True,33.05101894,12.79800934,4.175,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,60,16.66666667,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,5,17.21556886,1.793282999,58.206717,-1.032934132,1.002061745,5.010308724,0.9581359021,0.7210146831,10.6592554,89.23672391,0,4.33680869e-13,False,25.1630895,6.967299626,3.34,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,70,14.28571429,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,5,17.21556886,1.793282999,68.206717,-1.20508982,1.174217433,5.871087167,0.1069736304,0.008987592039,9.850790345,76.21352228,0,-4.33680869e-13,False,27.46440314,8.435148457,3.34,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,80,12.5,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,5,17.21556886,1.793282999,78.206717,-1.377245509,1.346373122,6.73186561,0,0,9.244441552,67.11989111,365.932805,0,True,29.67352418,10.01677827,3.34,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,90,11.11111111,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,5,17.21556886,1.793282999,88.206717,-1.549401198,1.518528811,7.592644053,0,0,8.772836935,60.44633801,796.3220266,0,True,31.78971007,11.70483844,3.34,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,100,10,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,5,17.21556886,1.793282999,98.206717,-1.721556886,1.690684499,8.453422496,0,0,8.395553241,55.35903634,1226.711248,0,True,33.81329211,13.4921531,3.34,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,110,9.090909091,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,5,17.21556886,1.793282999,108.206717,-1.893712575,1.862840188,9.314200939,0,0,8.086866583,51.36300659,1657.10047,0,True,35.7454966,15.37179826,3.34,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
child_6y,6-year-old child,120,8.333333333,6,23,1.336,0,fixed_focal_object_distance_source_sizing,16.7,59.88023952,5,17.21556886,1.793282999,118.206717,-2.065868263,2.034995877,10.17497938,0,0,7.829627701,48.14731854,2087.489691,-8.67361738e-13,True,37.58827291,17.33715807,3.34,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,60,16.66666667,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,2,17.66467066,21.51483051,38.48516949,-1.05988024,0.6798278443,1.359655689,4.378177966,15.05485938,6.943855932,37.86964944,0,0,False,15.01958967,2.355365611,6.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,70,14.28571429,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,2,17.66467066,21.51483051,48.48516949,-1.236526946,0.8564745509,1.712949102,3.467009685,9.44060857,6.237590799,30.55790965,0,0,False,16.08310084,2.711981215,6.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,80,12.5,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,2,17.66467066,21.51483051,58.48516949,-1.413173653,1.033121257,2.066242515,2.783633475,6.085748242,5.707891949,25.58829612,0,0,False,17.13535074,3.092066052,6.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,90,11.11111111,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,2,17.66467066,21.51483051,68.48516949,-1.589820359,1.209767964,2.419535928,2.252118644,3.983569634,5.295903955,22.02774711,0,4.33680869e-13,False,18.17581909,3.495213065,6.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,100,10,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,2,17.66467066,21.51483051,78.48516949,-1.766467066,1.386414671,2.772829341,1.82690678,2.621335785,4.966313559,19.37127265,0,0,False,19.20402824,3.921000505,6.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,110,9.090909091,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,2,17.66467066,21.51483051,88.48516949,-1.943113772,1.563061377,3.126122754,1.479006163,1.718026463,4.69664869,17.32471239,0,0,False,20.21954328,4.3689938,6.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,120,8.333333333,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,2,17.66467066,21.51483051,98.48516949,-2.119760479,1.739708084,3.479416168,1.189088983,1.110500075,4.471927966,15.70650222,0,0,False,21.22197186,4.83874739,6.4,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,60,16.66666667,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,3,17.66467066,21.51483051,38.48516949,-1.05988024,0.6798278443,2.039483533,3.736758475,10.96680036,7.585275424,45.18898544,0,-4.33680869e-13,False,17.61767576,3.275531065,4.266666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,70,14.28571429,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,3,17.66467066,21.51483051,48.48516949,-1.236526946,0.8564745509,2.569423653,2.774364407,6.045286524,6.930236077,37.72123815,0,0,False,19.16531783,3.904468282,4.266666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,80,12.5,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,3,17.66467066,21.51483051,58.48516949,-1.413173653,1.033121257,3.099363772,2.052568856,3.308913021,6.438956568,32.56273484,0,0,False,20.68444345,4.583403587,4.266666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,90,11.11111111,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,3,17.66467066,21.51483051,68.48516949,-1.589820359,1.209767964,3.629303892,1.491172316,1.746407333,6.056850282,28.81267354,0,0,False,22.17375839,5.310827078,4.266666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,100,10,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,3,17.66467066,21.51483051,78.48516949,-1.766467066,1.386414671,4.159244012,1.042055085,0.8528472149,5.751165254,25.97775251,0,0,False,23.63217958,6.085186361,4.266666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,110,9.090909091,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,3,17.66467066,21.51483051,88.48516949,-1.943113772,1.563061377,4.689184132,0.6745955316,0.3574183139,5.501059322,23.76744721,0,0,False,25.05882825,6.904899394,4.266666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,120,8.333333333,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,3,17.66467066,21.51483051,98.48516949,-2.119760479,1.739708084,5.219124251,0.3683792373,0.1065810931,5.292637712,22.00058431,0,0,False,26.45302091,7.768366476,4.266666667,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,60,16.66666667,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,4,17.66467066,21.51483051,38.48516949,-1.05988024,0.6798278443,2.719311377,3.095338983,7.524996737,8.226694915,53.15457685,0,0,False,20.14308001,4.33429479,3.2,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,70,14.28571429,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,4,17.66467066,21.51483051,48.48516949,-1.236526946,0.8564745509,3.425898204,2.081719128,3.403565768,7.622881356,45.63816794,0,0,False,22.13653342,5.29187755,3.2,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,80,12.5,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,4,17.66467066,21.51483051,58.48516949,-1.413173653,1.033121257,4.13248503,1.321504237,1.3715985,7.170021186,40.37669426,0,4.33680869e-13,False,24.07513225,6.332968693,3.2,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,90,11.11111111,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,4,17.66467066,21.51483051,68.48516949,-1.589820359,1.209767964,4.839071856,0.7302259887,0.4187978584,6.81779661,36.50715281,0,0,False,25.95685826,7.453813331,3.2,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,100,10,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,4,17.66467066,21.51483051,78.48516949,-1.766467066,1.386414671,5.545658683,0.2572033898,0.05195690317,6.536016949,33.55183063,0,-4.33680869e-13,False,27.78029944,8.650611444,3.2,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,110,9.090909091,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,4,17.66467066,21.51483051,88.48516949,-1.943113772,1.563061377,6.252245509,0,0,6.305469954,31.22660736,126.1227545,-4.33680869e-13,True,29.54460126,9.919562272,3.2,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,120,8.333333333,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,4,17.66467066,21.51483051,98.48516949,-2.119760479,1.739708084,6.958832335,0,0,6.113347458,29.35269902,479.4161677,-4.33680869e-13,True,31.24941169,11.25690273,3.2,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,60,16.66666667,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,5,17.66467066,21.51483051,38.48516949,-1.05988024,0.6798278443,3.399139222,2.453919492,4.729448512,8.868114407,61.76642365,0,0,False,22.58943187,5.525153981,2.56,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,70,14.28571429,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,5,17.66467066,21.51483051,48.48516949,-1.236526946,0.8564745509,4.282372754,1.38907385,1.515446303,8.315526634,54.30869901,0,0,False,24.98756363,6.862446157,2.56,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,80,12.5,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,5,17.66467066,21.51483051,58.48516949,-1.413173653,1.033121257,5.165606287,0.5904396186,0.2738046778,7.901085805,49.03017437,0,-4.33680869e-13,False,27.29569924,8.321499494,2.56,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,90,11.11111111,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,5,17.66467066,21.51483051,68.48516949,-1.589820359,1.209767964,6.04883982,0,0,7.578742938,45.11118489,24.41991018,0,True,29.51174574,9.894887192,2.56,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,100,10,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,5,17.66467066,21.51483051,78.48516949,-1.766467066,1.386414671,6.932073353,0,0,7.320868644,42.09350701,466.0366766,4.33680869e-13,True,31.63487323,11.57524928,2.56,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,110,9.090909091,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,5,17.66467066,21.51483051,88.48516949,-1.943113772,1.563061377,7.815306886,0,0,7.109880586,39.70219284,907.6534431,0,True,33.665339,13.35539391,2.56,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,120,8.333333333,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,12.8,78.125,5,17.66467066,21.51483051,98.48516949,-2.119760479,1.739708084,8.698540419,0,0,6.934057203,37.76284635,1349.27021,0,True,35.6043086,15.22837608,2.56,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,60,16.66666667,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,14.75,67.79661017,2,17.66467066,11.18644068,48.81355932,-1.05988024,0.8622754491,1.724550898,4.033898305,12.78026244,7.288135593,41.71793175,0,0,False,15.57017996,2.536573847,7.375,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
adult_18y,18-year-old adult,70,14.28571429,6,23.6,1.336,0,fixed_focal_object_distance_source_sizing,14.75,67.79661017,2,17.66467066,11.18644068,58.81355932,-1.236526946,1.038922156,2.077844311,3.171912833,7.901915285,6.532687651,33.51765826,0,0,False,16.62794317,2.905359269,7.375,10,4,False,FIRST_ORDER_PARAXIAL_ONLY,BLOCKED_CALIBRATION_REQUIRED
